date,city,PM2_5,PM10,O3,NO2,SO2,temperature,AQI
2023-05-06,重庆,94.0,144.3,73.5,40.3,18.8,26.3,142.0
2023-05-07,北京,82.5,130.3,36.8,47.3,16.0,26.5,114.0
2023-05-07,上海,-8.1,-4.5,66.2,37.8,17.9,26.5,17.0
2023-05-07,广州,65.3,102.1,53.2,34.8,14.5,26.5,100.0
2023-05-07,深圳,,124.2,33.9,40.1,12.7,26.5,103.0
2023-05-07,杭州,77.6,131.6,73.4,33.1,11.8,26.5,122.0
2023-05-07,成都,88.0,143.1,75.9,15.7,13.6,26.5,136.0
2023-05-07,武汉,94.6,154.1,56.4,42.7,12.0,26.5,136.0
2023-05-07,西安,65.4,109.5,41.4,23.1,7.2,26.5,95.0
2023-05-07,南京,83.8,138.6,65.7,46.8,7.0,26.5,127.0
2023-05-07,重庆,89.8,144.9,61.2,39.0,10.5,26.5,132.0
2023-05-08,北京,52.7,89.2,48.7,22.4,8.1,26.8,83.0
2023-05-08,上海,61.7,105.2,72.4,33.3,14.8,26.8,103.0
2023-05-08,广州,,92.2,78.9,37.9,11.7,26.8,94.0
2023-05-08,深圳,42.1,74.7,109.2,10.2,7.5,26.8,94.0
2023-05-08,杭州,76.6,127.1,,45.4,7.2,26.8,107.0
2023-05-08,成都,64.7,108.6,62.5,37.6,10.3,26.8,103.0
2023-05-08,武汉,73.5,116.6,66.3,16.0,11.3,26.8,115.0
2023-05-08,西安,40.7,70.2,71.1,26.1,4.0,26.8,77.0
2023-05-08,南京,66.9,102.3,20.7,49.5,10.7,26.8,89.0
2023-05-08,重庆,73.2,118.4,44.8,50.1,22.0,26.8,106.0
2023-05-09,北京,95.1,146.2,57.1,30.2,18.4,27.1,137.0
2023-05-09,上海,73.5,127.0,49.6,25.8,2.5,27.1,108.0
2023-05-09,广州,67.5,120.6,39.5,43.0,13.4,27.1,97.0
2023-05-09,深圳,82.4,129.5,66.5,45.0,11.4,27.1,125.0
2023-05-09,杭州,84.6,136.8,51.1,40.8,19.0,27.1,122.0
2023-05-09,成都,57.9,111.1,78.1,49.3,16.5,27.1,101.0
2023-05-09,武汉,50.6,87.1,48.2,30.2,8.2,27.1,80.0
2023-05-09,西安,25.8,40.6,51.4,21.2,13.0,27.1,52.0
2023-05-09,南京,75.7,127.4,39.2,38.4,18.0,27.1,107.0
2023-05-09,重庆,70.8,115.6,85.3,30.7,13.5,27.1,119.0
2023-05-10,北京,114.4,184.0,70.1,40.5,18.3,27.4,165.0
2023-05-10,上海,137.0,214.4,93.7,3.9,16.5,27.4,202.0
2023-05-10,广州,24.4,41.9,-11.4,40.2,11.0,27.4,25.0
2023-05-10,深圳,69.1,107.2,36.7,31.0,13.2,27.4,98.0
2023-05-10,杭州,48.8,82.1,74.7,21.5,9.0,27.4,88.0
2023-05-10,成都,49.5,89.2,37.8,23.7,12.7,27.4,75.0
2023-05-10,武汉,90.5,153.4,55.4,44.7,18.3,27.4,131.0
2023-05-10,西安,95.2,156.7,63.5,32.8,9.3,27.4,140.0
2023-05-10,南京,65.3,107.0,41.7,42.3,11.1,27.4,95.0
2023-05-10,重庆,55.7,106.7,75.6,34.7,10.8,27.4,97.0
2023-05-11,北京,84.1,133.2,44.6,27.2,13.5,27.6,119.0
2023-05-11,上海,84.8,141.5,45.9,33.6,10.7,27.6,120.0
2023-05-11,广州,52.2,84.0,55.6,42.8,17.1,27.6,85.0
2023-05-11,深圳,82.6,133.3,68.9,42.6,11.5,27.6,127.0
2023-05-11,杭州,47.4,80.7,81.1,33.3,8.9,27.6,89.0
2023-05-11,成都,96.2,154.5,44.7,19.2,11.9,27.6,133.0
2023-05-11,武汉,109.3,173.9,51.8,32.8,14.5,27.6,152.0
2023-05-11,西安,78.5,129.4,64.7,42.6,17.6,27.6,120.0
2023-05-11,南京,76.6,124.5,93.9,52.7,1.3,27.6,129.0
2023-05-11,重庆,73.6,120.7,62.7,48.8,12.1,27.6,113.0
2023-05-12,北京,64.7,109.6,67.9,43.7,9.0,27.9,105.0
2023-05-12,上海,102.2,160.7,38.1,38.4,15.2,27.9,138.0
2023-05-12,广州,56.2,96.0,64.2,49.2,11.6,27.9,93.0
2023-05-12,深圳,46.8,78.9,45.5,49.2,7.6,27.9,74.0
2023-05-12,杭州,118.2,193.1,31.5,32.2,13.4,27.9,154.0
2023-05-12,成都,56.0,100.5,68.0,37.3,14.3,27.9,94.0
2023-05-12,武汉,70.8,125.7,89.3,14.6,13.6,27.9,121.0
2023-05-12,西安,59.5,102.9,62.7,28.8,14.1,27.9,96.0
2023-05-12,南京,12.4,23.9,72.7,52.6,23.0,27.9,44.0
2023-05-12,重庆,46.4,77.5,85.7,18.5,3.6,27.9,90.0
2023-05-13,北京,,69.2,48.4,19.9,19.8,28.2,70.0
2023-05-13,上海,32.0,60.0,45.0,27.0,12.0,28.2,56.0
2023-05-13,广州,,114.4,77.8,57.4,11.3,28.2,112.0
2023-05-13,深圳,33.8,61.4,56.5,51.4,13.2,28.2,63.0
2023-05-13,杭州,51.8,89.5,56.5,28.2,10.2,28.2,85.0
2023-05-13,成都,39.0,70.4,33.4,25.9,9.4,28.2,60.0
2023-05-13,武汉,50.6,87.6,52.0,34.1,5.9,28.2,82.0
2023-05-13,西安,92.1,154.1,63.4,38.4,16.2,28.2,136.0
2023-05-13,南京,79.8,130.6,61.7,3.6,13.3,28.2,120.0
2023-05-13,重庆,68.4,112.2,70.7,27.6,9.3,28.2,110.0
2023-05-14,北京,65.0,111.3,51.9,20.4,11.0,28.4,99.0
2023-05-14,上海,73.1,117.1,71.7,42.2,8.5,28.4,116.0
2023-05-14,广州,68.9,107.9,40.2,45.9,7.0,28.4,99.0
2023-05-14,深圳,64.2,97.0,74.8,22.7,19.9,28.4,107.0
2023-05-14,杭州,61.8,106.2,46.6,40.1,2.7,28.4,93.0
2023-05-14,成都,35.2,60.6,106.4,32.0,3.3,28.4,85.0
2023-05-14,武汉,80.5,133.4,45.6,21.0,6.7,28.4,115.0
2023-05-14,西安,67.8,102.8,,37.7,20.0,28.4,97.0
2023-05-14,南京,56.4,98.4,51.3,32.3,6.8,28.4,88.0
2023-05-14,重庆,80.0,119.4,89.8,49.7,12.8,28.4,132.0
2023-05-15,北京,4.5,13.8,46.8,2.7,20.4,28.7,24.0
2023-05-15,上海,54.8,88.1,64.7,25.2,14.3,28.7,92.0
2023-05-15,广州,70.1,115.1,80.9,9.3,6.4,28.7,116.0
2023-05-15,深圳,69.8,117.8,66.5,19.3,14.7,28.7,110.0
2023-05-15,杭州,70.4,119.8,60.7,50.4,-1.6,28.7,109.0
2023-05-15,成都,51.4,96.2,57.9,28.8,10.8,28.7,85.0
2023-05-15,武汉,77.8,119.7,65.7,28.7,13.1,28.7,120.0
2023-05-15,西安,30.6,55.6,33.6,42.9,7.1,28.7,50.0
2023-05-15,南京,54.8,93.5,57.4,52.2,9.9,28.7,89.0
2023-05-15,重庆,94.3,149.1,72.4,35.0,8.6,28.7,142.0
2023-05-16,北京,69.8,117.2,48.3,36.8,3.3,28.9,103.0
2023-05-16,上海,105.0,159.6,73.4,10.0,12.9,28.9,155.0
2023-05-16,广州,97.4,161.5,60.3,42.0,3.3,28.9,141.0
2023-05-16,深圳,40.9,76.5,73.8,11.6,9.0,28.9,79.0
2023-05-16,杭州,,107.9,49.5,45.7,7.8,28.9,98.0
2023-05-16,成都,69.1,114.3,78.5,26.1,5.2,28.9,114.0
2023-05-16,武汉,52.3,85.3,74.4,42.8,8.5,28.9,93.0
2023-05-16,西安,62.7,102.9,33.0,33.2,16.6,28.9,88.0
2023-05-16,南京,60.0,95.9,89.8,37.5,16.5,28.9,108.0
2023-05-16,重庆,30.9,51.7,30.9,38.4,19.4,28.9,49.0
2023-05-17,北京,45.0,82.3,47.0,30.3,11.4,29.2,73.0
2023-05-17,上海,90.5,148.6,71.0,47.0,7.9,29.2,137.0
2023-05-17,广州,75.4,126.5,41.7,37.9,5.9,29.2,107.0
2023-05-17,深圳,44.2,70.0,59.4,51.2,22.7,29.2,77.0
2023-05-17,杭州,78.6,123.8,30.2,24.3,9.3,29.2,106.0
2023-05-17,成都,57.5,90.1,77.4,22.2,3.5,29.2,100.0
2023-05-17,武汉,54.4,91.9,,32.6,18.6,29.2,82.0
2023-05-17,西安,34.0,68.5,73.0,49.3,6.7,29.2,70.0
2023-05-17,南京,68.4,112.6,62.3,29.2,6.7,29.2,107.0
2023-05-17,重庆,63.0,104.0,65.0,66.5,16.3,29.2,102.0
2023-05-18,北京,61.9,102.3,75.2,19.9,14.1,29.4,104.0
2023-05-18,上海,30.6,58.5,85.5,38.7,12.1,29.4,71.0
2023-05-18,广州,60.2,96.1,25.5,22.1,13.0,29.4,82.0
2023-05-18,深圳,70.7,114.1,52.1,46.6,11.4,29.4,106.0
2023-05-18,杭州,74.5,124.6,103.7,60.0,10.6,29.4,131.0
2023-05-18,成都,85.8,138.2,30.4,35.4,14.0,29.4,115.0
2023-05-18,武汉,60.9,110.2,81.3,26.0,14.5,29.4,106.0
2023-05-18,西安,55.4,96.5,54.9,62.9,13.4,29.4,88.0
2023-05-18,南京,50.4,87.5,23.3,35.2,12.8,29.4,70.0
2023-05-18,重庆,96.9,155.9,72.2,24.3,8.6,29.4,145.0
2023-05-19,北京,46.0,84.0,,43.0,10.3,29.6,67.0
2023-05-19,上海,31.1,56.3,51.3,25.5,7.0,29.6,58.0
2023-05-19,广州,66.8,116.2,66.5,45.0,4.4,29.6,107.0
2023-05-19,深圳,55.4,93.3,85.7,9.9,10.3,29.6,101.0
2023-05-19,杭州,75.3,123.9,78.7,35.8,19.3,29.6,122.0
2023-05-19,成都,50.6,91.1,57.2,32.6,8.8,29.6,84.0
2023-05-19,武汉,64.8,99.1,76.7,37.4,19.0,29.6,108.0
2023-05-19,西安,-11.6,-8.7,79.8,43.0,20.1,29.6,18.0
2023-05-19,南京,84.9,136.4,43.9,33.9,15.8,29.6,119.0
2023-05-19,重庆,93.6,154.6,91.5,44.8,15.1,29.6,149.0
2023-05-20,北京,96.8,152.0,42.1,45.1,14.5,29.9,133.0
2023-05-20,上海,70.0,121.0,78.6,38.1,18.0,29.9,115.0
2023-05-20,广州,75.9,120.1,48.6,32.1,12.1,29.9,111.0
2023-05-20,深圳,47.8,81.5,40.5,14.7,14.4,29.9,74.0
2023-05-20,杭州,68.6,120.0,62.9,33.3,11.5,29.9,107.0
2023-05-20,成都,35.7,65.9,42.1,51.2,8.2,29.9,60.0
2023-05-20,武汉,70.2,104.7,53.1,46.7,17.4,29.9,105.0
2023-05-20,西安,54.8,102.5,80.8,21.4,2.8,29.9,98.0
2023-05-20,南京,54.5,84.3,49.4,34.6,14.6,29.9,85.0
2023-05-20,重庆,54.7,89.9,,33.6,8.9,29.9,92.0
2023-05-21,北京,70.4,112.0,95.4,35.5,24.0,30.1,123.0
2023-05-21,上海,38.1,76.0,80.5,29.1,-0.5,30.1,78.0
2023-05-21,广州,58.5,92.0,71.1,42.6,10.1,30.1,99.0
2023-05-21,深圳,73.3,119.8,95.0,42.2,21.2,30.1,126.0
2023-05-21,杭州,29.4,57.4,120.5,33.9,8.8,30.1,83.0
2023-05-21,成都,102.5,166.4,51.9,58.1,13.6,30.1,144.0
2023-05-21,武汉,,68.2,77.7,36.5,-2.5,30.1,83.0
2023-05-21,西安,,162.1,79.9,10.8,16.6,30.1,150.0
2023-05-21,南京,60.3,98.1,27.3,47.3,4.5,30.1,83.0
2023-05-21,重庆,79.6,124.2,45.2,40.3,10.3,30.1,114.0
2023-05-22,北京,70.9,117.6,84.9,40.5,8.2,30.3,119.0
2023-05-22,上海,56.2,92.4,74.4,33.9,9.8,30.3,97.0
2023-05-22,广州,46.3,75.5,36.9,38.8,3.4,30.3,70.0
2023-05-22,深圳,52.5,84.8,61.0,43.0,14.9,30.3,87.0
2023-05-22,杭州,97.9,162.1,72.1,14.0,13.8,30.3,146.0
2023-05-22,成都,43.6,74.7,44.7,17.8,17.9,30.3,70.0
2023-05-22,武汉,85.1,137.9,56.8,42.5,14.9,30.3,125.0
2023-05-22,西安,38.2,77.1,57.1,39.2,11.4,30.3,69.0
2023-05-22,南京,96.5,158.7,56.9,34.9,2.8,30.3,139.0
2023-05-22,重庆,91.6,153.0,55.1,45.7,11.5,30.3,132.0
2023-05-23,北京,60.7,106.2,71.8,27.3,2.2,30.6,102.0
2023-05-23,上海,78.5,130.4,82.7,21.5,19.2,30.6,127.0
2023-05-23,广州,42.8,82.3,81.6,50.1,12.0,30.6,84.0
2023-05-23,深圳,92.9,147.3,53.5,32.9,17.2,30.6,133.0
2023-05-23,杭州,9.3,19.2,77.2,48.3,10.0,30.6,42.0
2023-05-23,成都,31.6,54.7,74.7,43.9,8.1,30.6,68.0
2023-05-23,武汉,64.2,111.1,47.6,33.3,7.3,30.6,96.0
2023-05-23,西安,111.0,166.1,55.2,39.3,10.9,30.6,155.0
2023-05-23,南京,62.0,102.9,78.5,28.7,14.3,30.6,106.0
2023-05-23,重庆,57.6,102.0,49.3,33.2,4.0,30.6,89.0
2023-05-24,北京,58.0,107.3,83.3,25.3,13.3,30.8,103.0
2023-05-24,上海,73.3,121.7,3.3,36.0,14.8,30.8,89.0
2023-05-24,广州,,98.3,58.2,31.8,6.3,30.8,92.0
2023-05-24,深圳,62.4,109.5,91.3,33.4,4.6,30.8,111.0
2023-05-24,杭州,17.9,38.8,87.6,16.6,14.9,30.8,57.0
2023-05-24,成都,29.2,50.8,46.7,21.4,16.4,30.8,54.0
2023-05-24,武汉,48.4,92.2,43.6,57.0,4.8,30.8,76.0
2023-05-24,西安,,112.6,25.4,39.0,13.0,30.8,91.0
2023-05-24,南京,58.0,92.7,45.8,42.5,10.2,30.8,88.0
2023-05-24,重庆,66.6,112.6,38.3,34.7,2.1,30.8,95.0
2023-05-25,北京,35.1,54.6,64.9,28.6,12.4,31.0,68.0
2023-05-25,上海,97.7,153.6,56.4,16.0,17.7,31.0,140.0
2023-05-25,广州,43.7,76.4,52.3,32.5,7.3,31.0,73.0
2023-05-25,深圳,44.9,75.9,70.8,31.1,9.5,31.0,82.0
2023-05-25,杭州,92.6,138.9,58.4,51.4,19.1,31.0,134.0
2023-05-25,成都,94.3,155.1,74.2,22.6,7.7,31.0,143.0
2023-05-25,武汉,71.8,122.4,49.7,44.1,13.3,31.0,106.0
2023-05-25,西安,45.8,83.8,41.9,14.0,11.4,31.0,72.0
2023-05-25,南京,62.5,103.6,49.2,51.7,11.1,31.0,95.0
2023-05-25,重庆,90.2,150.6,34.9,46.6,17.1,31.0,122.0
2023-05-26,北京,18.8,28.9,41.6,9.2,20.9,31.2,39.0
2023-05-26,上海,78.2,132.1,63.0,38.9,16.0,31.2,119.0
2023-05-26,广州,53.4,97.9,30.7,15.2,15.3,31.2,76.0
2023-05-26,深圳,78.6,129.4,61.0,38.6,7.5,31.2,119.0
2023-05-26,杭州,37.8,65.3,69.7,44.9,14.8,31.2,73.0
2023-05-26,成都,-3.1,5.2,82.2,24.2,21.7,31.2,29.0
2023-05-26,武汉,56.9,96.0,19.0,18.9,9.5,31.2,76.0
2023-05-26,西安,80.5,134.6,73.5,44.8,15.0,31.2,126.0
2023-05-26,南京,136.1,218.2,88.8,49.2,8.9,31.2,199.0
2023-05-26,重庆,29.7,54.1,74.6,19.9,20.9,31.2,65.0
2023-05-27,北京,19.6,40.3,99.9,50.9,10.7,31.4,63.0
2023-05-27,上海,31.0,62.7,49.9,23.8,6.9,31.4,57.0
2023-05-27,广州,65.5,111.7,76.5,35.5,11.7,31.4,109.0
2023-05-27,深圳,85.5,133.9,76.8,22.2,3.4,31.4,133.0
2023-05-27,杭州,47.9,80.6,81.0,29.7,12.6,31.4,90.0
2023-05-27,成都,56.5,92.7,55.4,13.8,8.5,31.4,90.0
2023-05-27,武汉,66.7,115.1,69.2,29.9,8.3,31.4,108.0
2023-05-27,西安,68.8,114.2,44.2,22.7,18.2,31.4,100.0
2023-05-27,南京,49.5,94.1,66.9,23.6,-1.0,31.4,86.0
2023-05-27,重庆,76.6,124.6,-19.1,25.4,6.5,31.4,84.0
2023-05-28,北京,43.0,77.5,29.2,23.8,15.5,31.6,63.0
2023-05-28,上海,12.2,40.4,80.0,46.1,9.1,31.6,47.0
2023-05-28,广州,83.4,138.0,36.3,42.1,14.3,31.6,115.0
2023-05-28,深圳,40.4,77.4,70.5,35.0,12.6,31.6,77.0
2023-05-28,杭州,75.0,126.5,47.2,34.1,1.5,31.6,109.0
2023-05-28,成都,57.0,89.6,106.0,29.6,3.6,31.6,111.0
2023-05-28,武汉,23.3,46.8,90.6,38.7,1.7,31.6,64.0
2023-05-28,西安,64.1,98.7,54.4,20.6,19.1,31.6,99.0
2023-05-28,南京,59.2,105.1,61.8,8.4,7.9,31.6,96.0
2023-05-28,重庆,50.3,85.8,82.0,65.9,8.3,31.6,93.0
2023-05-29,北京,59.6,96.4,92.2,55.3,10.5,31.8,108.0
2023-05-29,上海,38.6,67.5,88.2,11.7,14.2,31.8,82.0
2023-05-29,广州,58.5,100.6,99.3,38.9,8.4,31.8,110.0
2023-05-29,深圳,58.3,96.4,70.4,57.2,4.1,31.8,98.0
2023-05-29,杭州,83.4,134.1,73.8,32.1,23.3,31.8,130.0
2023-05-29,成都,56.4,96.7,27.7,49.9,16.5,31.8,79.0
2023-05-29,武汉,65.4,106.6,83.2,48.5,15.8,31.8,112.0
2023-05-29,西安,,119.5,102.1,35.3,18.0,31.8,124.0
2023-05-29,南京,94.0,155.6,69.7,28.5,13.6,31.8,141.0
2023-05-29,重庆,86.3,144.6,52.4,44.3,12.9,31.8,125.0
2023-05-30,北京,62.1,103.2,54.4,49.8,20.8,32.0,96.0
2023-05-30,上海,53.9,93.3,63.0,29.7,2.6,32.0,90.0
2023-05-30,广州,68.6,127.8,91.6,28.4,16.3,32.0,119.0
2023-05-30,深圳,90.9,143.5,67.6,51.7,18.3,32.0,136.0
2023-05-30,杭州,38.9,67.8,51.8,28.8,12.9,32.0,67.0
2023-05-30,成都,21.4,40.7,44.9,33.6,1.9,32.0,44.0
2023-05-30,武汉,75.0,121.2,81.2,22.9,16.2,32.0,122.0
2023-05-30,西安,52.6,96.7,49.4,40.1,21.0,32.0,83.0
2023-05-30,南京,92.1,145.2,82.1,34.9,7.1,32.0,143.0
2023-05-30,重庆,62.4,110.8,57.6,45.4,10.7,32.0,98.0
2023-05-31,北京,45.6,84.4,79.0,39.3,10.6,32.1,86.0
2023-05-31,上海,61.8,102.2,82.1,20.2,5.3,32.1,107.0
2023-05-31,广州,79.9,120.2,56.1,4.7,11.6,32.1,118.0
2023-05-31,深圳,35.2,70.2,,45.6,10.0,32.1,82.0
2023-05-31,杭州,65.9,104.3,84.6,21.2,19.0,32.1,113.0
2023-05-31,成都,35.1,50.8,62.1,16.9,10.3,32.1,67.0
2023-05-31,武汉,98.4,161.0,93.5,45.5,10.4,32.1,155.0
2023-05-31,西安,55.1,96.7,67.3,27.7,16.2,32.1,93.0
2023-05-31,南京,23.5,55.2,75.8,41.7,6.2,32.1,59.0
2023-05-31,重庆,63.3,112.8,38.7,13.1,10.2,32.1,91.0
2023-06-01,北京,97.5,153.4,53.2,30.4,16.9,32.3,138.0
2023-06-01,上海,29.1,48.1,38.5,43.0,7.5,32.3,50.0
2023-06-01,广州,48.3,80.4,42.0,39.9,11.5,32.3,75.0
2023-06-01,深圳,92.1,151.0,26.5,10.1,14.3,32.3,121.0
2023-06-01,杭州,88.0,143.6,69.8,44.8,14.7,32.3,134.0
2023-06-01,成都,58.0,104.7,82.0,49.3,-3.2,32.3,102.0
2023-06-01,武汉,61.9,104.4,21.8,45.0,10.9,32.3,83.0
2023-06-01,西安,46.9,78.3,53.5,39.3,9.9,32.3,78.0
2023-06-01,南京,63.7,101.2,83.2,34.7,7.6,32.3,110.0
2023-06-01,重庆,57.4,98.6,65.4,36.7,8.0,32.3,95.0
2023-06-02,北京,53.2,94.7,64.8,39.3,19.9,32.5,90.0
2023-06-02,上海,83.1,135.4,67.0,32.3,12.7,32.5,127.0
2023-06-02,广州,75.0,120.3,87.0,46.8,11.3,32.5,125.0
2023-06-02,深圳,63.6,110.1,66.2,27.2,9.9,32.5,103.0
2023-06-02,杭州,97.1,153.6,63.1,37.8,22.9,32.5,142.0
2023-06-02,成都,105.7,165.4,51.4,32.6,20.2,32.5,147.0
2023-06-02,武汉,44.6,68.5,69.4,36.9,6.6,32.5,81.0
2023-06-02,西安,35.1,58.6,90.1,25.9,15.9,32.5,78.0
2023-06-02,南京,63.1,115.3,58.4,18.4,21.0,32.5,99.0
2023-06-02,重庆,106.5,166.7,53.6,36.9,10.7,32.5,149.0
2023-06-03,北京,76.2,116.9,34.9,33.6,14.6,32.6,105.0
2023-06-03,上海,77.2,123.6,82.2,28.5,8.0,32.6,126.0
2023-06-03,广州,44.6,72.2,79.0,29.4,6.7,32.6,85.0
2023-06-03,深圳,56.3,95.3,88.6,42.4,15.8,32.6,103.0
2023-06-03,杭州,24.5,51.9,88.7,35.5,9.5,32.6,65.0
2023-06-03,成都,24.5,44.5,68.0,21.2,14.7,32.6,57.0
2023-06-03,武汉,,78.2,80.8,25.8,21.0,32.6,92.0
2023-06-03,西安,38.3,65.5,73.3,46.9,19.6,32.6,75.0
2023-06-03,南京,59.9,90.7,79.2,32.5,13.9,32.6,104.0
2023-06-03,重庆,54.5,88.2,86.7,38.2,11.7,32.6,100.0
2023-06-04,北京,86.0,136.2,46.8,38.3,8.7,32.8,122.0
2023-06-04,上海,72.9,123.2,47.7,64.9,10.4,32.8,107.0
2023-06-04,广州,23.4,42.3,72.6,26.7,14.0,32.8,57.0
2023-06-04,深圳,34.3,67.2,106.0,30.4,14.2,32.8,84.0
2023-06-04,杭州,47.4,80.7,57.1,39.2,14.5,32.8,80.0
2023-06-04,成都,39.8,78.6,43.3,52.2,15.4,32.8,65.0
2023-06-04,武汉,73.5,124.0,15.7,19.3,3.2,32.8,94.0
2023-06-04,西安,109.9,174.1,65.5,35.5,10.8,32.8,158.0
2023-06-04,南京,87.3,140.4,83.5,26.5,-1.9,32.8,138.0
2023-06-04,重庆,22.3,43.2,96.5,43.0,20.1,32.8,65.0
2023-06-05,北京,86.5,136.1,73.1,32.3,10.5,33.0,133.0
2023-06-05,上海,28.9,52.2,74.6,26.7,16.2,33.0,65.0
2023-06-05,广州,29.7,60.2,77.8,12.3,17.9,33.0,67.0
2023-06-05,深圳,30.6,63.4,102.2,41.8,10.3,33.0,78.0
2023-06-05,杭州,99.0,157.1,51.8,36.2,15.0,33.0,140.0
2023-06-05,成都,81.7,120.6,46.2,33.2,18.6,33.0,117.0
2023-06-05,武汉,37.4,69.3,63.3,41.5,10.9,33.0,70.0
2023-06-05,西安,79.0,133.9,77.1,56.4,18.3,33.0,126.0
2023-06-05,南京,73.3,122.9,86.1,24.3,9.6,33.0,122.0
2023-06-05,重庆,55.7,92.2,50.0,34.2,7.9,33.0,87.0
2023-06-06,北京,89.8,141.0,74.3,42.1,4.1,33.1,137.0
2023-06-06,上海,49.6,81.7,78.1,22.5,10.8,33.1,91.0
2023-06-06,广州,53.4,91.9,60.9,52.8,15.7,33.1,88.0
2023-06-06,深圳,22.4,35.6,54.2,30.2,12.0,33.1,49.0
2023-06-06,杭州,58.2,104.0,61.8,45.9,11.2,33.1,95.0
2023-06-06,成都,118.7,195.0,85.9,44.3,4.0,33.1,177.0
2023-06-06,武汉,27.1,58.7,59.6,36.3,18.1,33.1,56.0
2023-06-06,西安,59.3,96.5,53.7,45.7,7.8,33.1,93.0
2023-06-06,南京,30.5,57.2,76.1,39.3,17.0,33.1,67.0
2023-06-06,重庆,46.7,76.5,56.7,49.2,4.5,33.1,79.0
2023-06-07,北京,63.1,96.5,43.5,35.4,9.9,33.2,93.0
2023-06-07,上海,45.1,76.6,51.9,35.0,13.9,33.2,75.0
2023-06-07,广州,62.8,99.9,,26.2,11.8,33.2,104.0
2023-06-07,深圳,46.1,78.3,69.5,31.1,10.8,33.2,83.0
2023-06-07,杭州,54.2,97.7,63.6,22.3,5.1,33.2,90.0
2023-06-07,成都,84.2,139.0,96.4,40.6,17.7,33.2,140.0
2023-06-07,武汉,60.7,106.2,79.4,37.5,10.5,33.2,105.0
2023-06-07,西安,-2.8,0.4,72.1,25.9,15.3,33.2,25.0
2023-06-07,南京,66.5,111.6,34.4,16.2,13.4,33.2,94.0
2023-06-07,重庆,24.8,43.0,55.7,39.7,16.9,33.2,52.0
2023-06-08,北京,88.5,142.3,76.4,36.6,8.6,33.4,137.0
2023-06-08,上海,54.1,91.7,74.8,19.6,14.0,33.4,95.0
2023-06-08,广州,128.2,211.9,47.5,31.7,16.6,33.4,173.0
2023-06-08,深圳,44.9,78.2,71.4,34.6,10.5,33.4,82.0
2023-06-08,杭州,101.5,162.6,69.4,41.0,22.1,33.4,150.0
2023-06-08,成都,67.4,123.7,77.5,35.1,14.8,33.4,112.0
2023-06-08,武汉,65.6,104.2,104.0,2.0,22.1,33.4,120.0
2023-06-08,西安,79.7,125.0,72.6,33.8,10.9,33.4,125.0
2023-06-08,南京,75.8,116.8,53.1,39.1,13.2,33.4,112.0
2023-06-08,重庆,82.2,124.4,81.0,19.6,12.6,33.4,131.0
2023-06-09,北京,60.6,100.7,59.2,38.3,8.5,33.5,96.0
2023-06-09,上海,52.6,86.4,63.2,49.0,8.5,33.5,88.0
2023-06-09,广州,96.9,152.4,59.4,54.1,9.0,33.5,140.0
2023-06-09,深圳,73.2,119.4,50.2,36.7,9.1,33.5,108.0
2023-06-09,杭州,55.9,93.2,39.2,21.3,4.6,33.5,83.0
2023-06-09,成都,61.6,109.6,51.3,72.1,16.4,33.5,94.0
2023-06-09,武汉,91.0,155.8,45.4,35.4,21.7,33.5,127.0
2023-06-09,西安,76.7,127.2,65.0,33.0,9.8,33.5,118.0
2023-06-09,南京,46.7,73.9,74.3,37.0,10.2,33.5,86.0
2023-06-09,重庆,65.9,108.2,67.5,21.9,7.6,33.5,106.0
2023-06-10,北京,47.5,77.7,63.7,58.2,16.2,33.6,82.0
2023-06-10,上海,50.2,88.5,20.9,22.2,15.2,33.6,69.0
2023-06-10,广州,47.3,83.0,60.7,34.3,13.3,33.6,81.0
2023-06-10,深圳,55.7,93.2,87.5,60.2,9.8,33.6,102.0
2023-06-10,杭州,45.5,79.6,23.0,32.4,9.8,33.6,64.0
2023-06-10,成都,28.3,43.9,50.7,38.0,-2.6,33.6,54.0
2023-06-10,武汉,51.8,93.5,,34.4,8.7,33.6,89.0
2023-06-10,西安,81.3,125.3,80.2,49.2,10.8,33.6,130.0
2023-06-10,南京,51.2,83.0,73.1,36.9,1.0,33.6,91.0
2023-06-10,重庆,88.2,146.9,52.4,23.7,22.4,33.6,127.0
2023-06-11,北京,46.6,79.9,96.9,51.2,17.1,33.8,95.0
2023-06-11,上海,62.9,101.6,83.4,40.2,8.5,33.8,109.0
2023-06-11,广州,36.9,65.1,39.5,41.9,10.1,33.8,60.0
2023-06-11,深圳,107.1,165.1,78.0,36.7,10.3,33.8,160.0
2023-06-11,杭州,,77.0,70.9,13.8,10.7,33.8,82.0
2023-06-11,成都,92.1,147.1,57.9,52.0,3.2,33.8,134.0
2023-06-11,武汉,62.2,100.6,82.8,24.3,11.5,33.8,108.0
2023-06-11,西安,62.7,104.5,65.3,33.4,14.3,33.8,101.0
2023-06-11,南京,39.4,65.8,55.7,30.1,14.6,33.8,70.0
2023-06-11,重庆,80.2,130.9,48.9,37.4,9.7,33.8,116.0
2023-06-12,北京,31.8,59.7,54.4,40.0,20.0,33.9,60.0
2023-06-12,上海,77.5,121.3,43.0,55.4,17.3,33.9,110.0
2023-06-12,广州,76.0,124.4,93.8,39.8,10.5,33.9,129.0
